intersection_id,tollgate_id,starting_time,travel_time
C,1,10/8/16 17:01,169.67
A,2,10/8/16 17:02,59.19
A,3,10/8/16 17:02,98.59
A,3,10/8/16 17:03,74.33
A,2,10/8/16 17:04,51.21
A,2,10/8/16 17:04,54.41
A,3,10/8/16 17:04,98.46
C,1,10/8/16 17:07,126.79
A,3,10/8/16 17:07,117.51
A,3,10/8/16 17:07,107.89
B,3,10/8/16 17:07,144.05
B,3,10/8/16 17:08,73.42
A,2,10/8/16 17:09,48.25
C,1,10/8/16 17:12,141.5
A,2,10/8/16 17:12,45.04
A,3,10/8/16 17:12,83.77
A,2,10/8/16 17:14,42.93
A,3,10/8/16 17:15,82.2
A,2,10/8/16 17:17,45.75
A,2,10/8/16 17:17,81.8
A,3,10/8/16 17:18,165.93
B,3,10/8/16 17:18,55.06
A,3,10/8/16 17:18,196.53
A,2,10/8/16 17:18,135.92
A,2,10/8/16 17:19,75.3
A,2,10/8/16 17:19,45.39
B,3,10/8/16 17:20,105.09
A,2,10/8/16 17:20,98.54
A,3,10/8/16 17:20,132.77
B,3,10/8/16 17:21,41.98
A,2,10/8/16 17:22,63.86
A,3,10/8/16 17:22,145.73
A,2,10/8/16 17:22,122.68
A,3,10/8/16 17:22,119.88
B,3,10/8/16 17:23,159.66
A,3,10/8/16 17:24,88.82
A,3,10/8/16 17:25,108.32
C,3,10/8/16 17:25,237.79
A,3,10/8/16 17:26,104.08
A,2,10/8/16 17:26,20
B,3,10/8/16 17:27,104.36
C,1,10/8/16 17:28,77.03
C,1,10/8/16 17:28,216.78
C,1,10/8/16 17:28,223.72
A,2,10/8/16 17:29,58.2
A,3,10/8/16 17:31,92.2
C,3,10/8/16 17:32,173.51
A,3,10/8/16 17:32,180.94
C,1,10/8/16 17:34,256.34
C,3,10/8/16 17:35,254.03
B,3,10/8/16 17:38,95.09
A,3,10/8/16 17:40,80.44
A,3,10/8/16 17:41,82.72
C,3,10/8/16 17:42,97.06
A,2,10/8/16 17:44,107.36
A,2,10/8/16 17:46,40.94
A,2,10/8/16 17:46,41.63
A,2,10/8/16 17:46,41.63
C,1,10/8/16 17:46,144.56
B,1,10/8/16 17:47,174.79
A,3,10/8/16 17:47,112.41
B,3,10/8/16 17:47,91.49
B,3,10/8/16 17:47,102.59
B,3,10/8/16 17:51,93.13
B,3,10/8/16 17:54,86.8
B,3,10/8/16 17:54,80.04
A,2,10/8/16 17:56,148.68
A,3,10/8/16 17:57,87.47
A,3,10/8/16 17:57,160.84
A,2,10/8/16 17:58,96.54
A,2,10/8/16 17:58,83.13
A,2,10/8/16 17:59,59.32
A,2,10/8/16 17:59,54.72
C,3,10/8/16 18:01,131.71
B,3,10/8/16 18:02,43.05
A,3,10/8/16 18:04,121.71
A,2,10/8/16 18:04,51.52
A,3,10/8/16 18:04,100.07
A,3,10/8/16 18:04,127.52
A,3,10/8/16 18:05,127.84
B,3,10/8/16 18:06,88
B,3,10/8/16 18:06,100.77
A,2,10/8/16 18:07,43.58
B,3,10/8/16 18:09,147.49
A,3,10/8/16 18:09,83.69
A,2,10/8/16 18:10,58.07
A,2,10/8/16 18:10,72.74
B,3,10/8/16 18:11,96.83
A,3,10/8/16 18:14,99.3
A,3,10/8/16 18:15,81.37
C,3,10/8/16 18:15,113.63
A,2,10/8/16 18:16,57.65
A,3,10/8/16 18:17,74.07
A,2,10/8/16 18:19,44.22
A,2,10/8/16 18:20,54.83
A,3,10/8/16 18:20,113.18
A,3,10/8/16 18:20,79.34
A,2,10/8/16 18:25,79.67
A,3,10/8/16 18:25,125.22
A,3,10/8/16 18:25,133.52
A,3,10/8/16 18:25,55.61
C,3,10/8/16 18:26,187.34
A,3,10/8/16 18:26,94.42
A,2,10/8/16 18:27,73.56
A,2,10/8/16 18:29,44.83
A,2,10/8/16 18:32,39.24
C,1,10/8/16 18:34,272.23
B,1,10/8/16 18:35,151.36
A,2,10/8/16 18:35,43.6
A,2,10/8/16 18:35,49.57
A,3,10/8/16 18:35,104
A,2,10/8/16 18:40,65.08
A,2,10/8/16 18:41,47.89
B,3,10/8/16 18:44,129.57
B,1,10/8/16 18:47,109.71
A,2,10/8/16 18:47,98.89
A,3,10/8/16 18:49,107.36
B,3,10/8/16 18:50,123.27
A,2,10/8/16 18:51,41.65
A,3,10/8/16 18:51,170.92
A,3,10/8/16 18:53,80.83
B,3,10/8/16 18:55,89.7
C,1,10/8/16 18:57,197.52
A,3,10/8/16 18:59,99.88
A,2,10/8/16 18:59,78.14
A,2,10/8/16 19:01,75.45
B,3,10/8/16 19:01,117.61
A,3,10/8/16 19:02,181.59
A,3,10/8/16 19:02,156.94
B,3,10/8/16 19:03,87.61
A,2,10/8/16 19:04,35.92
A,3,10/8/16 19:04,79.7
C,1,10/8/16 19:05,163.08
C,1,10/8/16 19:08,172.65
A,2,10/8/16 19:09,51.02
A,2,10/8/16 19:09,53
A,3,10/8/16 19:12,77.29
B,3,10/8/16 19:12,206.2
A,2,10/8/16 19:12,48.19
A,2,10/8/16 19:17,52.06
A,3,10/8/16 19:17,36.01
A,3,10/8/16 19:17,109.83
A,2,10/8/16 19:21,116.96
A,2,10/8/16 19:22,80.84
A,2,10/8/16 19:22,99.88
A,2,10/8/16 19:22,96.6
A,2,10/8/16 19:22,94.31
A,3,10/8/16 19:22,117.81
A,3,10/8/16 19:32,74.5
A,3,10/8/16 19:33,114.23
B,3,10/8/16 19:34,105.97
A,2,10/8/16 19:34,66.86
A,2,10/8/16 19:35,120.17
A,3,10/8/16 19:35,102.34
A,2,10/8/16 19:35,109.54
A,3,10/8/16 19:36,187.2
A,2,10/8/16 19:36,167.63
B,1,10/8/16 19:39,94.32
A,2,10/8/16 19:40,39.09
B,3,10/8/16 19:42,65
A,3,10/8/16 19:43,103.08
A,3,10/8/16 19:43,104.1
A,2,10/8/16 19:48,59.39
B,3,10/8/16 19:50,100.96
A,2,10/8/16 19:53,79.08
A,3,10/8/16 19:54,97.22
A,2,10/8/16 19:54,60.57
C,1,10/8/16 19:55,184.33
A,2,10/8/16 20:01,51.42
A,2,10/8/16 20:01,57.65
A,2,10/8/16 20:06,43.67
A,2,10/8/16 20:06,48.03
A,2,10/8/16 20:08,66.48
A,3,10/8/16 20:08,149.44
A,2,10/8/16 20:08,49.43
B,3,10/8/16 20:15,79.5
A,3,10/8/16 20:17,84.7
A,3,10/8/16 20:20,74.67
A,2,10/8/16 20:22,66.13
A,2,10/8/16 20:23,43.18
A,3,10/8/16 20:25,91.11
B,3,10/8/16 20:25,66.65
B,3,10/8/16 20:28,72.81
A,2,10/8/16 20:29,56.5
B,1,10/8/16 20:32,114
A,2,10/8/16 20:32,45.34
B,3,10/8/16 20:34,62.75
A,3,10/8/16 20:34,108.55
A,2,10/8/16 20:35,74.09
A,3,10/8/16 20:37,95.57
B,1,10/8/16 20:39,137.34
A,2,10/8/16 20:39,57.28
A,3,10/8/16 20:41,83.06
A,2,10/8/16 20:43,35.11
C,3,10/8/16 20:44,151.54
A,3,10/8/16 20:46,98.2
A,3,10/8/16 20:47,93.16
A,3,10/8/16 20:48,119.3
A,2,10/8/16 20:55,58.91
B,1,10/8/16 20:56,99.92
A,2,10/8/16 20:57,67.8
C,3,10/8/16 20:59,152.06
A,3,10/8/16 21:05,133.03
A,2,10/8/16 21:07,46.23
A,2,10/8/16 21:09,109.32
C,1,10/8/16 21:09,162.36
B,1,10/8/16 21:11,117.66
A,2,10/8/16 21:13,48.18
A,2,10/8/16 21:20,42.31
A,2,10/8/16 21:20,31.5
A,3,10/8/16 21:20,127.2
B,3,10/8/16 21:22,104.48
A,2,10/8/16 21:26,121.79
A,3,10/8/16 21:28,114.24
B,1,10/8/16 21:28,107.88
A,2,10/8/16 21:28,73.95
A,2,10/8/16 21:30,59.09
A,3,10/8/16 21:35,69.31
B,3,10/8/16 21:35,105.03
A,2,10/8/16 21:36,59.61
A,2,10/8/16 21:37,54.17
B,1,10/8/16 21:38,83.14
A,3,10/8/16 21:39,93.31
A,3,10/8/16 21:39,94.78
A,3,10/8/16 21:40,108.87
A,3,10/8/16 21:42,77.34
C,3,10/8/16 21:42,142.07
A,3,10/8/16 21:42,96.11
A,2,10/8/16 21:44,30.71
A,2,10/8/16 21:46,38.76
A,2,10/8/16 21:48,38.47
A,2,10/8/16 21:54,57.89
B,3,10/8/16 21:54,115.01
A,2,10/8/16 21:56,52.76
B,3,10/8/16 21:57,67.04
A,2,10/8/16 21:57,98.71
A,2,10/8/16 21:58,40.4
A,3,10/8/16 22:01,89.63
B,1,10/8/16 22:02,99.67
C,3,10/8/16 22:11,166.37
C,3,10/8/16 22:14,134.76
B,3,10/8/16 22:15,55.03
A,2,10/8/16 22:16,41.34
B,3,10/8/16 22:16,104.13
C,1,10/8/16 22:17,147.62
C,1,10/8/16 22:19,135.17
A,2,10/8/16 22:22,24
A,2,10/8/16 22:26,39.11
B,3,10/8/16 22:27,76.94
A,3,10/8/16 22:30,88.29
A,3,10/8/16 22:32,70.93
A,2,10/8/16 22:34,55.12
A,3,10/8/16 22:34,88.63
C,1,10/8/16 22:46,188.24
C,1,10/8/16 22:48,149.33
B,3,10/8/16 22:51,111.28
A,3,10/8/16 22:52,67
A,3,10/8/16 22:52,61.21
A,2,10/8/16 23:03,59.53
B,3,10/8/16 23:10,106.57
C,1,10/8/16 23:11,179.94
A,2,10/8/16 23:12,38.74
A,2,10/8/16 23:13,75.32
B,1,10/8/16 23:15,43.85
A,2,10/8/16 23:16,66.43
A,3,10/8/16 23:26,92.86
A,3,10/8/16 23:31,68.26
B,3,10/8/16 23:39,92.04
A,3,10/8/16 23:40,55.98
A,3,10/8/16 23:46,83.46
A,2,10/8/16 23:50,35.44
B,1,10/8/16 23:52,195.3
A,2,10/9/16 0:10,47.78
A,2,10/9/16 0:14,43.69
A,3,10/9/16 0:32,156.83
A,3,10/9/16 0:42,302.57
A,2,10/9/16 0:42,83.06
A,2,10/9/16 0:42,66.83
C,1,10/9/16 0:58,174.28
A,2,10/9/16 1:00,49.21
A,2,10/9/16 1:22,40.29
A,2,10/9/16 1:34,52.52
B,3,10/9/16 1:35,28.34
A,2,10/9/16 2:20,62.94
A,2,10/9/16 2:22,50.67
B,3,10/9/16 2:23,12.98
B,3,10/9/16 2:37,103.37
A,2,10/9/16 2:56,52.11
A,2,10/9/16 2:56,55.17
A,2,10/9/16 3:02,53.38
A,2,10/9/16 3:32,39.33
A,2,10/9/16 3:32,44.74
B,1,10/9/16 3:34,98.45
A,2,10/9/16 3:48,44.03
A,3,10/9/16 4:18,94.12
A,3,10/9/16 4:20,91.46
A,2,10/9/16 4:28,55.67
A,2,10/9/16 4:30,64.28
A,3,10/9/16 4:34,77.58
A,2,10/9/16 4:38,61.48
A,3,10/9/16 4:48,133.36
A,2,10/9/16 4:48,44.83
A,2,10/9/16 5:02,55.46
A,2,10/9/16 5:05,52.28
B,3,10/9/16 5:07,116.1
A,3,10/9/16 5:36,86.35
A,2,10/9/16 5:38,55.06
A,2,10/9/16 5:39,67.26
C,1,10/9/16 5:49,165.32
B,1,10/9/16 5:51,136.71
A,2,10/9/16 5:54,50.48
A,3,10/9/16 5:54,101.43
A,3,10/9/16 5:54,93.68
A,2,10/9/16 5:58,32.52
C,1,10/9/16 5:59,104.23
A,2,10/9/16 6:04,145.46
A,2,10/9/16 6:06,124.29
A,2,10/9/16 6:06,33.32
B,3,10/9/16 6:06,85.6
A,2,10/9/16 6:10,35.26
B,3,10/9/16 6:10,106.45
B,3,10/9/16 6:12,60.44
A,3,10/9/16 6:15,95.08
A,2,10/9/16 6:16,36.53
A,2,10/9/16 6:17,30.44
A,2,10/9/16 6:18,31.75
A,3,10/9/16 6:18,110.15
A,3,10/9/16 6:19,110.29
A,2,10/9/16 6:22,9.43
A,2,10/9/16 6:22,45.97
A,3,10/9/16 6:22,119.66
C,1,10/9/16 6:28,183.71
A,2,10/9/16 6:30,72.74
A,2,10/9/16 6:32,62.57
C,1,10/9/16 6:39,142.18
B,1,10/9/16 6:41,91.96
B,1,10/9/16 6:42,74.89
A,3,10/9/16 6:42,113.47
B,1,10/9/16 6:42,103.8
A,2,10/9/16 6:42,69.7
A,3,10/9/16 6:42,125.85
A,2,10/9/16 6:43,80.83
B,1,10/9/16 6:44,220.46
A,2,10/9/16 6:44,70
B,1,10/9/16 6:46,158.94
B,3,10/9/16 6:47,98.7
B,3,10/9/16 6:49,104.03
A,2,10/9/16 6:54,53.08
A,2,10/9/16 6:54,52.69
A,2,10/9/16 6:54,44.2
A,3,10/9/16 6:56,115.05
A,3,10/9/16 6:58,144.62
A,3,10/9/16 7:03,111.18
C,1,10/9/16 7:05,158.82
B,3,10/9/16 7:06,180.26
A,2,10/9/16 7:07,43.98
A,3,10/9/16 7:07,83.25
A,3,10/9/16 7:07,125.17
A,3,10/9/16 7:08,155.39
B,3,10/9/16 7:09,530.6
A,2,10/9/16 7:10,56.18
A,3,10/9/16 7:10,123.37
A,3,10/9/16 7:11,167.62
B,3,10/9/16 7:12,99.48
A,2,10/9/16 7:14,36.95
A,2,10/9/16 7:14,24.8
B,1,10/9/16 7:15,107.26
A,2,10/9/16 7:17,57.33
A,2,10/9/16 7:17,50.49
A,2,10/9/16 7:18,59.4
A,2,10/9/16 7:19,32.96
A,3,10/9/16 7:20,129.13
B,3,10/9/16 7:21,99.11
C,1,10/9/16 7:23,141.43
A,3,10/9/16 7:23,207.46
B,3,10/9/16 7:24,78.03
A,2,10/9/16 7:26,44.29
C,1,10/9/16 7:26,209.2
A,2,10/9/16 7:27,77.48
A,2,10/9/16 7:33,58.12
A,2,10/9/16 7:33,53.71
B,3,10/9/16 7:33,150.05
A,3,10/9/16 7:34,115.45
A,2,10/9/16 7:34,36.4
A,2,10/9/16 7:35,47.37
A,2,10/9/16 7:35,41.07
B,1,10/9/16 7:36,90.61
A,2,10/9/16 7:36,38.18
A,2,10/9/16 7:41,46.36
C,1,10/9/16 7:41,226.68
B,1,10/9/16 7:42,73.57
A,3,10/9/16 7:42,121.08
A,3,10/9/16 7:43,118.5
A,2,10/9/16 7:43,45.08
B,1,10/9/16 7:48,77.36
A,3,10/9/16 7:48,172.4
A,3,10/9/16 7:50,202.91
C,3,10/9/16 7:50,125.95
C,1,10/9/16 7:50,223.73
A,3,10/9/16 7:50,185.1
A,2,10/9/16 7:52,45.01
A,2,10/9/16 7:52,80.71
A,2,10/9/16 7:53,72.23
C,1,10/9/16 7:53,171.93
A,3,10/9/16 7:53,172.97
A,3,10/9/16 7:53,86.35
B,3,10/9/16 7:54,153.68
A,2,10/9/16 7:54,53.24
A,2,10/9/16 7:57,47.53
A,2,10/9/16 7:58,83.05
A,2,10/9/16 7:58,90.04
A,2,10/9/16 7:58,115.96
C,1,10/9/16 7:59,192.53
A,2,10/9/16 7:59,66.58
A,2,10/9/16 8:00,74.09
B,3,10/9/16 8:01,110.43
A,2,10/9/16 8:05,62.27
B,1,10/9/16 8:05,202.86
A,3,10/9/16 8:06,131.37
A,3,10/9/16 8:06,130.94
A,3,10/9/16 8:06,231.52
C,1,10/9/16 8:06,280.93
A,3,10/9/16 8:07,164.74
A,2,10/9/16 8:08,107.25
B,3,10/9/16 8:09,88.82
A,2,10/9/16 8:10,106.92
A,2,10/9/16 8:10,104.97
C,1,10/9/16 8:11,111.04
A,2,10/9/16 8:12,65
B,3,10/9/16 8:12,73.56
B,3,10/9/16 8:12,58.46
B,1,10/9/16 8:12,131.56
A,2,10/9/16 8:13,119.78
A,2,10/9/16 8:13,75.6
A,2,10/9/16 8:15,76.15
B,3,10/9/16 8:15,163.33
A,2,10/9/16 8:15,74.8
B,1,10/9/16 8:15,139.49
A,2,10/9/16 8:16,78.6
A,2,10/9/16 8:16,85.26
A,2,10/9/16 8:17,41.56
C,3,10/9/16 8:18,167.85
A,3,10/9/16 8:18,97.56
A,2,10/9/16 8:18,74.48
A,2,10/9/16 8:18,92.56
B,3,10/9/16 8:19,121.87
A,2,10/9/16 8:19,68.01
A,2,10/9/16 8:21,38.72
A,2,10/9/16 8:22,52
A,2,10/9/16 8:22,114.41
A,2,10/9/16 8:23,40.37
A,2,10/9/16 8:23,62.2
C,3,10/9/16 8:23,126.06
A,2,10/9/16 8:24,110.21
B,1,10/9/16 8:24,107.66
A,3,10/9/16 8:24,144.05
B,1,10/9/16 8:25,183.54
A,3,10/9/16 8:26,169.1
A,2,10/9/16 8:26,49.79
A,2,10/9/16 8:26,73.05
A,3,10/9/16 8:28,168.22
B,3,10/9/16 8:30,105.55
A,2,10/9/16 8:30,41.53
A,3,10/9/16 8:30,181.07
A,2,10/9/16 8:32,51
A,2,10/9/16 8:33,49.22
A,2,10/9/16 8:35,63.07
A,3,10/9/16 8:35,138.12
A,2,10/9/16 8:35,149.64
A,2,10/9/16 8:36,154.94
A,2,10/9/16 8:37,108.72
A,3,10/9/16 8:38,178.66
C,3,10/9/16 8:38,130.6
A,3,10/9/16 8:39,232.41
B,3,10/9/16 8:39,157.16
A,2,10/9/16 8:40,61.67
B,3,10/9/16 8:42,72.72
A,2,10/9/16 8:42,43.26
B,3,10/9/16 8:42,121.09
A,2,10/9/16 8:43,45.17
A,3,10/9/16 8:45,142.16
A,3,10/9/16 8:45,185.24
B,3,10/9/16 8:45,68.46
B,3,10/9/16 8:45,89.66
A,3,10/9/16 8:45,175.57
B,3,10/9/16 8:45,196.7
A,3,10/9/16 8:45,175.06
A,2,10/9/16 8:46,55.49
A,2,10/9/16 8:47,69.27
A,2,10/9/16 8:48,22.03
A,3,10/9/16 8:48,235.06
B,3,10/9/16 8:48,13.1
A,3,10/9/16 8:48,239.45
A,2,10/9/16 8:48,45.75
A,2,10/9/16 8:48,41.28
A,2,10/9/16 8:49,66.51
A,3,10/9/16 8:50,193.44
A,2,10/9/16 8:50,56.35
A,2,10/9/16 8:50,49.17
A,2,10/9/16 8:50,48.11
B,3,10/9/16 8:52,80.03
A,2,10/9/16 8:52,74.25
A,2,10/9/16 8:53,110.43
A,2,10/9/16 8:54,151.27
B,3,10/9/16 8:54,48.68
B,3,10/9/16 8:54,74.77
A,2,10/9/16 8:56,45.93
A,3,10/9/16 8:57,110.4
A,2,10/9/16 8:58,91.1
C,1,10/9/16 8:59,155.46
A,2,10/9/16 9:00,63.73
A,2,10/9/16 9:00,61.53
B,1,10/9/16 9:01,99.43
A,2,10/9/16 9:02,32.39
A,3,10/9/16 9:02,147.67
A,2,10/9/16 9:02,50.22
C,1,10/9/16 9:02,153.65
A,3,10/9/16 9:02,164.97
A,2,10/9/16 9:02,118.37
B,3,10/9/16 9:03,95.36
A,2,10/9/16 9:04,85.31
A,2,10/9/16 9:04,48.5
C,1,10/9/16 9:05,179.33
A,2,10/9/16 9:05,126.56
A,3,10/9/16 9:05,293.81
A,3,10/9/16 9:05,186.08
A,2,10/9/16 9:06,129.88
B,1,10/9/16 9:06,176.55
A,2,10/9/16 9:07,82.69
A,2,10/9/16 9:08,117.82
B,1,10/9/16 9:09,124.49
A,2,10/9/16 9:10,64.35
A,3,10/9/16 9:10,157.56
A,3,10/9/16 9:10,177.51
A,3,10/9/16 9:10,170.8
A,2,10/9/16 9:10,61.84
A,2,10/9/16 9:10,188.1
A,2,10/9/16 9:10,78.85
A,2,10/9/16 9:11,97.69
A,2,10/9/16 9:11,189.4
C,1,10/9/16 9:11,197.39
A,3,10/9/16 9:13,176.24
A,2,10/9/16 9:13,49.85
A,2,10/9/16 9:13,73.1
A,2,10/9/16 9:14,103.06
B,1,10/9/16 9:15,163.43
A,2,10/9/16 9:15,69.06
B,3,10/9/16 9:15,63.2
A,2,10/9/16 9:15,95.08
A,2,10/9/16 9:15,48.64
B,1,10/9/16 9:15,140.89
B,1,10/9/16 9:16,107.48
B,3,10/9/16 9:16,223.56
A,2,10/9/16 9:17,168.33
A,2,10/9/16 9:17,111.91
A,2,10/9/16 9:17,60.84
A,3,10/9/16 9:17,175.47
A,3,10/9/16 9:18,137.61
A,2,10/9/16 9:18,145.92
A,2,10/9/16 9:19,89.17
C,3,10/9/16 9:20,179.89
A,3,10/9/16 9:20,124.44
C,3,10/9/16 9:20,157.75
C,3,10/9/16 9:20,177.06
B,3,10/9/16 9:21,137.92
A,2,10/9/16 9:21,44.48
A,2,10/9/16 9:21,74.73
A,2,10/9/16 9:22,57.08
B,3,10/9/16 9:22,51.59
C,3,10/9/16 9:23,321.62
A,2,10/9/16 9:23,52.8
C,1,10/9/16 9:23,181.7
C,3,10/9/16 9:23,142.92
A,2,10/9/16 9:25,90.45
C,1,10/9/16 9:26,171.61
A,2,10/9/16 9:27,51.78
B,1,10/9/16 9:27,107.75
A,2,10/9/16 9:27,50.06
B,3,10/9/16 9:28,164.49
A,2,10/9/16 9:28,55.43
A,3,10/9/16 9:28,125.39
A,2,10/9/16 9:29,41.72
A,3,10/9/16 9:30,108.04
A,3,10/9/16 9:31,72.08
A,2,10/9/16 9:32,38.63
A,2,10/9/16 9:32,38.66
C,3,10/9/16 9:32,163.77
B,3,10/9/16 9:33,99.12
A,2,10/9/16 9:35,62.11
A,2,10/9/16 9:35,46.44
A,2,10/9/16 9:35,88.92
B,3,10/9/16 9:36,61.91
B,3,10/9/16 9:36,63.82
A,2,10/9/16 9:37,61.82
A,2,10/9/16 9:37,169.77
B,1,10/9/16 9:37,128.67
A,3,10/9/16 9:37,158.49
A,2,10/9/16 9:37,43.74
A,2,10/9/16 9:38,58.36
A,2,10/9/16 9:38,91.18
A,2,10/9/16 9:38,83.16
A,2,10/9/16 9:39,45.47
B,3,10/9/16 9:39,89.67
C,3,10/9/16 9:39,166.72
B,1,10/9/16 9:40,137.43
B,3,10/9/16 9:40,30.38
C,3,10/9/16 9:41,174.07
B,3,10/9/16 9:41,154.62
A,2,10/9/16 9:43,65.45
A,2,10/9/16 9:45,40.26
A,2,10/9/16 9:45,48.33
A,3,10/9/16 9:45,28.8
A,3,10/9/16 9:45,90.26
B,3,10/9/16 9:46,61.04
A,2,10/9/16 9:48,41.55
B,1,10/9/16 9:48,80.18
A,2,10/9/16 9:48,41.55
A,2,10/9/16 9:50,61.34
A,2,10/9/16 9:50,78.59
A,2,10/9/16 9:51,101.08
A,3,10/9/16 9:52,135.1
A,3,10/9/16 9:53,248.1
B,1,10/9/16 9:53,473.35
A,2,10/9/16 9:54,67.85
A,2,10/9/16 9:55,56.93
A,2,10/9/16 9:55,88.57
A,3,10/9/16 9:55,150.94
C,1,10/9/16 9:56,224.06
A,2,10/9/16 9:57,70.26
B,3,10/9/16 9:57,58.96
A,2,10/9/16 9:57,116.26
A,2,10/9/16 9:57,110.69
B,3,10/9/16 9:57,46.94
A,2,10/9/16 9:57,76.94
A,3,10/9/16 9:57,137.12
A,3,10/9/16 10:00,96.13
C,1,10/9/16 10:00,146.47
A,2,10/9/16 10:00,56.76
C,1,10/9/16 10:01,160.16
B,1,10/9/16 10:02,159.09
C,3,10/9/16 10:02,221.34
A,2,10/9/16 10:03,46.41
A,3,10/9/16 10:03,70.87
B,3,10/9/16 10:04,94.32
C,1,10/9/16 10:05,129.32
A,2,10/9/16 10:05,15.41
A,2,10/9/16 10:05,40.09
B,3,10/9/16 10:07,118.52
A,2,10/9/16 10:10,87.06
A,2,10/9/16 10:12,44.53
B,3,10/9/16 10:12,106.86
A,3,10/9/16 10:13,69.84
A,3,10/9/16 10:13,153.67
B,3,10/9/16 10:13,105.28
A,2,10/9/16 10:13,72.24
A,3,10/9/16 10:13,156.33
C,3,10/9/16 10:14,138.81
B,3,10/9/16 10:15,131.59
B,3,10/9/16 10:15,146.74
A,2,10/9/16 10:17,67.27
B,1,10/9/16 10:17,127.29
B,1,10/9/16 10:18,94.89
A,2,10/9/16 10:18,69.48
B,3,10/9/16 10:19,75.47
A,2,10/9/16 10:20,46.21
A,3,10/9/16 10:20,123.04
A,2,10/9/16 10:22,37.16
B,3,10/9/16 10:24,120.49
B,3,10/9/16 10:24,132.34
B,1,10/9/16 10:25,148.25
A,2,10/9/16 10:25,84.29
A,3,10/9/16 10:25,142.87
C,3,10/9/16 10:26,143.47
C,1,10/9/16 10:26,203.12
B,3,10/9/16 10:27,78.18
A,3,10/9/16 10:27,99.68
A,2,10/9/16 10:28,40.04
A,3,10/9/16 10:28,116.65
C,1,10/9/16 10:29,120.05
A,3,10/9/16 10:30,85.86
A,2,10/9/16 10:30,57.57
A,2,10/9/16 10:30,79.95
C,3,10/9/16 10:31,123.74
C,1,10/9/16 10:32,126.55
A,3,10/9/16 10:32,94.46
A,3,10/9/16 10:32,101.58
A,2,10/9/16 10:32,44.11
C,1,10/9/16 10:33,179.07
A,2,10/9/16 10:33,65.45
A,3,10/9/16 10:35,171.97
A,2,10/9/16 10:37,32.33
A,3,10/9/16 10:37,85.8
A,3,10/9/16 10:38,146.89
C,3,10/9/16 10:38,111.72
A,2,10/9/16 10:40,49.64
A,3,10/9/16 10:41,74.95
C,1,10/9/16 10:41,94.45
A,2,10/9/16 10:42,38.87
B,1,10/9/16 10:42,124.95
B,3,10/9/16 10:43,148.98
B,3,10/9/16 10:43,148.32
C,3,10/9/16 10:43,237.99
A,3,10/9/16 10:43,94.58
C,1,10/9/16 10:44,210.4
B,3,10/9/16 10:44,20.21
A,3,10/9/16 10:45,84.5
A,2,10/9/16 10:47,53
A,3,10/9/16 10:48,97.56
B,3,10/9/16 10:48,126
B,3,10/9/16 10:48,106.38
B,3,10/9/16 10:48,81.4
A,2,10/9/16 10:49,64.12
A,3,10/9/16 10:49,93.74
A,2,10/9/16 10:49,49.54
A,3,10/9/16 10:50,109.11
A,2,10/9/16 10:51,102.45
A,2,10/9/16 10:52,27.93
A,3,10/9/16 10:53,125.23
A,3,10/9/16 10:55,94.32
A,2,10/9/16 10:55,42.7
B,1,10/9/16 10:57,111.53
B,3,10/9/16 10:57,111.72
A,2,10/9/16 10:57,33.03
A,2,10/9/16 10:58,43.1
A,2,10/9/16 10:58,50.4
B,1,10/9/16 10:58,101.04
B,3,10/9/16 10:58,41.65
C,1,10/9/16 10:59,136.19
A,2,10/9/16 10:59,60.34
A,2,10/9/16 10:59,62.37
A,2,10/9/16 10:59,42.73
A,2,10/9/16 10:59,42.09
B,3,10/9/16 11:00,73.39
A,2,10/9/16 11:00,45.14
B,3,10/9/16 11:00,83.36
A,2,10/9/16 11:02,42.07
A,2,10/9/16 11:03,74.84
A,3,10/9/16 11:03,228.12
B,3,10/9/16 11:03,162.27
B,1,10/9/16 11:04,103.13
A,3,10/9/16 11:05,85.18
A,2,10/9/16 11:05,43.13
A,2,10/9/16 11:05,47.26
A,2,10/9/16 11:05,52.67
C,3,10/9/16 11:05,184.88
A,3,10/9/16 11:10,120.32
A,2,10/9/16 11:10,99.33
A,2,10/9/16 11:10,126.94
A,3,10/9/16 11:10,116.2
B,1,10/9/16 11:12,80.1
A,2,10/9/16 11:12,55.3
A,3,10/9/16 11:14,169.68
A,2,10/9/16 11:14,54.98
A,2,10/9/16 11:15,53.41
B,3,10/9/16 11:15,179.83
B,1,10/9/16 11:15,154.96
A,3,10/9/16 11:15,117.42
A,2,10/9/16 11:16,62.98
C,1,10/9/16 11:16,125.62
A,2,10/9/16 11:16,44.8
C,1,10/9/16 11:16,116.71
A,2,10/9/16 11:16,58.36
A,2,10/9/16 11:17,42.3
A,2,10/9/16 11:17,37.47
A,2,10/9/16 11:17,58.86
A,3,10/9/16 11:17,125.9
A,3,10/9/16 11:19,103.7
C,1,10/9/16 11:21,116.48
A,3,10/9/16 11:21,93.86
A,3,10/9/16 11:21,65.45
A,3,10/9/16 11:21,103.96
B,1,10/9/16 11:22,131.16
A,2,10/9/16 11:23,39.63
A,2,10/9/16 11:23,47.26
A,2,10/9/16 11:24,50.85
B,3,10/9/16 11:24,131.36
B,3,10/9/16 11:25,145.79
A,2,10/9/16 11:25,64.06
